Watkins,Steven,1976-09-18,M,KS,2,Republican,https://watkins.house.gov,Rep_Watkins,,
Davids,Sharice,1980-05-22,F,KS,3,Democrat,https://davids.house.gov,RepDavids,,
Trahan,Lori,1973-10-27,F,MA,3,Democrat,https://trahan.house.gov,RepLoriTrahan,,
Pressley,Ayanna,1974-02-03,F,MA,7,Democrat,https://pressley.house.gov,RepPressley,,
Trone,David,1955-09-21,M,MD,6,Democrat,https://trone.house.gov,repdavidtrone,,
Slotkin,Elissa,1976-07-10,F,MI,8,Democrat,https://slotkin.house.gov,RepSlotkin,,
Levin,Andy,1960-08-01,M,MI,9,Democrat,https://andylevin.house.gov,RepAndyLevin,,
Stevens,Haley,1983-06-24,F,MI,11,Democrat,https://stevens.house.gov,RepHaleyStevens,,
Tlaib,Rashida,1976-07-24,F,MI,13,Democrat,https://tlaib.house.gov,RepRashida,,
Hagedorn,Jim,1962-08-04,M,MN,1,Republican,https://hagedorn.house.gov,RepHagedorn,,
Craig,Angie,1972-02-14,F,MN,2,Democrat,https://craig.house.gov,RepAngieCraig,,
Phillips,Dean,1969-01-20,M,MN,3,Democrat,https://phillips.house.gov,RepDeanPhillips,,
Omar,Ilhan,1981-10-04,F,MN,5,Democrat,https://omar.house.gov,Ilhan,,
Stauber,Pete,1966-05-10,M,MN,8,Republican,https://stauber.house.gov,RepPeteStauber,,
Guest,Michael,1970-02-04,M,MS,3,Republican,https://guest.house.gov,RepMichaelGuest,,
Armstrong,Kelly,1976-10-08,M,ND,0,Republican,https://armstrong.house.gov,RepArmstrongND,,
Pappas,Chris,1980-06-04,M,NH,1,Democrat,https://pappas.house.gov,RepChrisPappas,,
Van Drew,Jefferson,1953-02-23,M,NJ,2,Republican,https://vandrew.house.gov,CongressmanJVD,,
Kim,Andy,1982-07-12,M,NJ,3,Democrat,https://kim.house.gov,RepAndyKimNJ,,
Malinowski,Tom,1965-09-23,M,NJ,7,Democrat,https://malinowski.house.gov,RepMalinowski,,
Sherrill,Mikie,1972-01-19,F,NJ,11,Democrat,https://sherrill.house.gov,RepSherrill,,
Haaland,Debra,1960-12-02,F,NM,1,Democrat,https://haaland.house.gov,RepDebHaaland,,
Torres Small,Xochitl,1984-11-15,F,NM,2,Democrat,https://torressmall.house.gov,RepTorresSmall,,
Lee,Susie,1966-11-07,F,NV,3,Democrat,https://susielee.house.gov,RepSusieLee,,
Rose,Max,1986-11-28,M,NY,11,Democrat,https://maxrose.house.gov,RepMaxRose,,
Ocasio-Cortez,Alexandria,1989-10-13,F,NY,14,Democrat,https://ocasio-cortez.house.gov,RepAOC,,
Delgado,Antonio,1977-01-19,M,NY,19,Democrat,https://delgado.house.gov,repdelgado,,
Brindisi,Anthony,1978-11-22,M,NY,22,Democrat,https://brindisi.house.gov,RepBrindisi,,
Gonzalez,Anthony,1984-09-19,M,OH,16,Republican,https://anthonygonzalez.house.gov,RepAGonzalez,,
Horn,Kendra,1976-06-09,F,OK,5,Democrat,https://horn.house.gov,RepKendraHorn,,
Dean,Madeleine,1959-06-06,F,PA,4,Democrat,https://dean.house.gov,RepDean,,
Houlahan,Chrissy,1967-06-05,F,PA,6,Democrat,https://houlahan.house.gov,RepHoulahan,,
Meuser,Daniel,1964-02-10,M,PA,9,Republican,https://meuser.house.gov,RepMeuser,,
Joyce,John,1957-02-08,M,PA,13,Republican,https://johnjoyce.house.gov,RepJohnJoyce,,
Reschenthaler,Guy,1983-04-17,M,PA,14,Republican,https://reschenthaler.house.gov,GReschenthaler,,
Cunningham,Joe,1982-05-26,M,SC,1,Democrat,https://cunningham.house.gov,RepCunningham,,
Timmons,William,1984-04-30,M,SC,4,Republican,https://timmons.house.gov,RepTimmons,,
Johnson,Dusty,1976-09-30,M,SD,0,Republican,https://dustyjohnson.house.gov,RepDustyJohnson,,
Burchett,Tim,1964-08-25,M,TN,2,Republican,https://burchett.house.gov,RepTimBurchett,,
Rose,John,1965-02-23,M,TN,6,Republican,https://johnrose.house.gov,RepJohnRose,,
Green,Mark,1964-11-08,M,TN,7,Republican,https://markgreen.house.gov,RepMarkGreen,,
Crenshaw,Dan,1984-03-14,M,TX,2,Republican,https://crenshaw.house.gov,RepDanCrenshaw,,
Taylor,Van,1972-08-01,M,TX,3,Republican,https://vantaylor.house.gov,RepVanTaylor,,
Gooden,Lance,1982-12-01,M,TX,5,Republican,https://gooden.house.gov,RepLanceGooden,,
Wright,Ron,1953-04-08,M,TX,6,Republican,https://wright.house.gov,RepRonWright,,
Fletcher,Lizzie,1975-02-13,F,TX,7,Democrat,https://fletcher.house.gov,RepFletcher,,
Escobar,Veronica,1969-09-15,F,TX,16,Democrat,https://escobar.house.gov,RepEscobar,,
Roy,Chip,1972-08-07,M,TX,21,Republican,https://roy.house.gov,RepChipRoy,,
Garcia,Sylvia,1950-09-06,F,TX,29,Democrat,https://sylviagarcia.house.gov,RepSylviaGarcia,,
Allred,Colin,1983-04-15,M,TX,32,Democrat,https://allred.house.gov,RepColinAllred,,
McAdams,Ben,1974-12-05,M,UT,4,Democrat,https://mcadams.house.gov,RepBenMcAdams,,
Luria,Elaine,1975-08-15,F,VA,2,Democrat,https://luria.house.gov,RepElaineLuria,,
Riggleman,Denver,1970-03-01,M,VA,5,Republican,https://riggleman.house.gov,RepRiggleman,,
Cline,Ben,1972-02-29,M,VA,6,Republican,https://cline.house.gov,RepBenCline,,
Spanberger,Abigail,1979-08-07,F,VA,7,Democrat,https://spanberger.house.gov,RepSpanberger,,
Wexton,Jennifer,1968-05-27,F,VA,10,Democrat,https://wexton.house.gov,RepWexton,,
Schrier,Kim,1968-08-23,F,WA,8,Democrat,https://schrier.house.gov,RepKimSchrier,,
Steil,Bryan,1981-03-30,M,WI,1,Republican,https://steil.house.gov,RepBryanSteil,,
Miller,Carol,1950-11-04,F,WV,3,Republican,https://miller.house.gov,RepCarolMiller,,
Golden,Jared,1982-07-25,M,ME,2,Democrat,https://golden.house.gov,repgolden,,
Keller,Fred,1965-10-23,M,PA,12,Republican,https://keller.house.gov,RepFredKeller,CongressmanFredKeller,UC_IluBx9m7HWoNhEYSoPQNQ
Bishop,Dan,1964-07-01,M,NC,9,Republican,https://danbishop.house.gov/,RepDanBishop,repdanbishop,
Murphy,Gregory,1963-03-05,M,NC,3,Republican,https://gregmurphy.house.gov/,RepGregMurphy,RepGregMurphy,
Mfume,Kweisi,1948-10-24,M,MD,7,Democrat,,RepKweisiMfume,RepKweisiMfume,
Tiffany,Thomas,1957-12-30,M,WI,7,Republican,,,,
Garcia,Mike,1976-04-24,M,CA,25,Republican,,repmikegarcia,RepMikeGarcia,
Jacobs,Chris,1966-11-28,M,NY,27,Republican,,,,
